Date,Total_Visits,Unique_Visitors,Page_Views,Sessions,Session_Duration,Bounces,Exits
2022-03-17,9385,f1ee0423dd5365595ae360dfdce7b4b9,16600,10642,870.2,3152,4480
2022-03-18,4719,7bb3fa06d7291042ccc6cc56b62abbe6,12901,5202,847.1,2068,3745
2022-03-19,3581,59ab073e2c6ee5cf60d15cd02464b150,4561,3557,804.82,1376,974
2022-03-20,3565,315bc28d25124afedf078399ed23c837,4596,3011,810.23,1049,611
2022-03-21,3763,90edf26a6b5e11166d80c6cd3df1af19,8738,3184,818.0,838,2508
2022-03-22,7328,e4764da512ae80c8c237171f65d7baac,9625,8211,882.78,2583,2634
2022-03-23,6991,6ffffecbb435be7785c40f33f987706e,12474,7073,849.66,2568,3403
2022-03-24,4406,36260e04a559e364ec97a97b45ebc06d,10622,4373,787.02,1488,2535
2022-03-25,9923,920cfa29acbc7e5a48f694849a90367c,17931,10639,799.71,2534,4034
2022-03-26,5780,2aef8c15313b8756f21d10ec118b388c,8804,6609,664.12,2609,906
2022-03-27,5177,8f61c9c38fce1eacebb3388d64d41e79,8834,5443,797.2,1208,2205
2022-03-28,7476,7a2172e578e1fd2925cceb635fd61214,15128,8262,727.4,2589,1789
2022-03-29,3604,3e6a224db0c1e4dd3ec3713e4c210ba5,7408,3986,645.89,1646,1125
2022-03-30,9181,8743e313e9f40c3f90f866fad7da533a,23956,8653,841.92,1782,5038
2022-03-31,3382,24ab8f551ae60499514f20a669666ab9,8625,3076,753.07,1141,1641
2022-04-01,1531,801d281f25c71b579ec107e75c6a5627,3096,1715,893.23,515,319
2022-04-02,7079,cf7949424505b56dd575c4e9d86e8dcf,19270,6731,684.5,1364,5102
2022-04-03,1634,c17cdf40b14d61f313a6d92b68b75df1,2296,1897,744.2,487,633
2022-04-04,1002,952c9e7837e5ee8315238ed3c2cdb9c7,1662,829,734.4,400,393
2022-04-05,9397,40c3d99713884c6ef33c652e9699a2ca,25281,7736,636.23,2756,5263
2022-04-06,6951,bb35461c61ca51bd0de8744d1751e9f9,13070,8138,727.83,4062,3818
2022-04-07,6626,345f0b1bb99d442987756a8de431bdd7,19653,7019,686.27,2509,2436
2022-04-08,8739,15eba60e16905e97a3327e249dbe16db,17821,8318,648.1,3020,4412
2022-04-09,7003,27f9be52cc5280536a320c3fe64f7dfb,18386,7717,684.65,2450,2310
2022-04-10,3890,21dfa80ea4a7094b866bcfea15db101a,7484,4158,669.98,1218,1320
2022-04-11,7239,029ec3b959dbbd80f88f31f9071cb425,14224,7329,820.22,2018,3087
2022-04-12,9026,0912fe3277af632c73c7821b3e6c9133,17051,7577,609.23,2296,4218
2022-04-13,4306,cf7f5301fdf522adfd135e04270e7712,10740,4843,785.24,1636,1082
2022-04-14,1897,bb59c1ed49866099504aa38fee508a94,4145,2174,828.2,560,630
2022-04-15,1670,ff1a028091d908a403d90fa196aaaa4c,4840,1451,744.22,388,1005
2022-04-16,8291,8e8cae44141be0cbd18b7626a8009f57,13693,9453,879.47,2660,2828
2022-04-17,2505,eae671738a2d10a6f756f5e22a2cf2de,3459,2883,812.36,965,787
2022-04-18,7460,d78891a529134da2d0e37ba7b0c63c8f,14232,7607,824.38,3011,2288
2022-04-19,6167,32b610233ee8a07937fe73c967642a4c,14246,6552,659.08,2993,2964
2022-04-20,6255,1d1c2782e155165cf1cae6f15a5b3ba5,17197,5960,833.19,1705,2372
2022-04-21,1249,26dec7e81e309077d4584b6260aca2d6,2277,1139,849.63,290,312
2022-04-22,7457,f22d1816ac0efe95f6237b983beb007d,17723,8119,708.38,2546,3816
2022-04-23,2892,a946ae267a0ad3da45cc94fe69a67fee,5293,3310,664.01,1550,1255
2022-04-24,4439,7bb3fa06d7291042ccc6cc56b62abbe6,10258,4712,715.52,956,1272
2022-04-25,3854,8e804c1da6163fabcb09358b51f4c871,10762,3871,821.88,1561,1340
2022-04-26,4792,34aa61934f142debfc4da4652c34c3dc,7745,4138,725.29,1420,1650
2022-04-27,6330,7a39ed20ce7a4ab5971459a65ebb8238,12201,5199,821.0,1291,1879
2022-04-28,8871,abbefcc188e815ddec18129b0ed7649e,26505,8678,634.07,2571,4730
2022-04-29,9235,a3b7064ab0f9faa3ca96913a5dd5a362,25520,7570,841.8,2024,4597
2022-04-30,4612,9985847a53c18a3091d9fd2abad09f14,10221,4739,675.96,2196,1387
2022-05-01,3618,ea1df8bfa4c14fe7aa2f83d50bd4a6b1,7706,3448,674.68,1188,772
2022-05-02,5678,13c3eae7d0e8d129b962b5bb854221c5,9722,6262,777.11,2310,2631
2022-05-03,4163,c5222d4874a5cba88c730b4ead42ca03,8871,3839,621.04,1451,2155
2022-05-04,3942,792db11253f71c79e882b8a732c431fa,10748,4088,607.89,1602,2559
2022-05-05,9411,e5dda811132137df7546394352907fe5,22899,9552,678.31,3330,4792
2022-05-06,2925,4e58c8d576b181dab89d18618a81191b,5037,2345,761.42,481,1209
2022-05-07,3972,c6e1eb6bd28a6ebab267a5050d6d2875,6206,3292,872.28,989,1782
2022-05-08,1990,ffdac57f0f91684a6d72b338ff7be117,3337,1823,853.93,465,778
2022-05-09,2812,f6ba201213aeb6f76a6b9fb394503ad8,4233,3241,747.13,1309,647
2022-05-10,9995,b89d624ad03872f2b77a090b1b878f12,13714,8583,611.12,1862,2936
2022-05-11,1489,ce7f60fad2ad0bec5eb02c7174e6d5cf,2910,1614,760.58,596,548
2022-05-12,6876,d820f10b3407bb3e2dd45134fa8c6ce0,9653,8177,811.44,2152,2039
2022-05-13,4645,340427147fc3cc54ec96d2e280abceec,7011,5184,701.75,2512,1426
2022-05-14,8081,09cfd4a4791c04b69934285d141bc1c9,17658,7250,633.32,2179,4798
2022-05-15,3891,6298268c3c138e7ffb2449a03372cb0b,5822,4526,683.57,1346,1341
2022-05-16,4516,b73a5cdb4809bacaec7a93f9103ba254,5938,3780,831.48,1803,818
2022-05-17,4340,85d9c9bf0dc92fd9fb0fbdb00ac4a5ff,7687,4284,705.37,1393,865
2022-05-18,7410,50833b6940569d3a3a59b7e1d66f9ddb,11830,8558,843.59,4183,2187
2022-05-19,1053,756ecd8e75d824a69d112fc4969a7d83,2240,1112,695.86,230,231
2022-05-20,3575,9e73ba9b50c9934f9a2f653b3b4552ca,4948,3451,649.07,1007,809
2022-05-21,1615,409ff7fc3130092ef958f38e8abe2947,4123,1481,730.75,592,715
2022-05-22,6944,65c9fa4f9480ff2161ec9b35fe362455,19659,6597,735.68,3082,3442
2022-05-23,8404,5da3f4460d932582e304ade0b4bc07ca,21330,8434,604.83,2335,6311
2022-05-24,1954,6d0c30d6588224429de1c21fcd19e21f,4218,1812,635.11,868,678
2022-05-25,2629,f1c791f40f8680411ad771c3e3ab609d,7227,3122,655.48,1180,1106
2022-05-26,7859,5c538e168ccfe2daae16b1001a69fda7,19261,9220,634.08,4059,2424
2022-05-27,9841,a2b42edd6adc7016a6caf0055fa10043,11996,11300,702.46,3606,2425
2022-05-28,4278,114a19aa6f53b4c4f037bcc517b40604,8168,4144,889.39,1092,1067
2022-05-29,6455,0a1314e2e23e582b77fb4b9355a13bf6,17633,6948,752.77,3289,3936
2022-05-30,4801,ef976f7e80d12e922356289a4c634792,8750,5574,788.27,2675,1146
2022-05-31,3561,b2f7118403f801f28e5b5e71003f5fbf,4498,4060,706.92,1418,968
2022-06-01,7539,2320a80582c9db1ff1cca481c1918cf3,19172,7280,697.05,1470,5085
2022-06-02,1370,1a7c48db8097de607ba6bf2e8f7fc260,3621,1157,606.94,269,392
2022-06-03,1857,f0033a4605762b622772cfdf390ec018,2765,1541,750.1,573,508
2022-06-04,5886,823063d6f319d4acef0016abb50f60e5,12756,6067,745.08,1256,2451
2022-06-05,8485,656d18cea0d0934d72a32cef1e0d3224,13113,8969,647.35,2861,3386
2022-06-06,1383,895e041062f09da4da693d2b0c5fc803,3450,1576,829.3,458,667
2022-06-07,5334,c6e5f4789d729f3a665e6fa76dcf2aa7,9008,4891,747.8,2026,1923
2022-06-08,5290,27ea91c7c01c4bbc41eb21bd0a382ac9,9359,4586,701.7,993,2416
2022-06-09,3725,84a443b2a69143dbb9c6f4d48df9809e,10135,3544,644.07,1228,2148
2022-06-10,7204,593fd9b530267d43ad2989028905f862,14821,6782,765.65,2534,2544
2022-06-11,7111,41353ecbcff6e02e000e3d812e3276ac,17105,6065,825.85,2336,2004
2022-06-12,5251,5b4ee50f5d691ecb9bff642d16721710,10104,5612,684.6,1804,2485
2022-06-13,1922,a77516e5c5378601b7808970134fa406,3337,1928,665.64,561,915
2022-06-14,3915,25a98ace7ab555dd08b3c0a6d4dd6ff1,9105,4261,756.58,1724,2677
2022-06-15,8957,90047b858ce38e1319bd7f9932cea5bb,13245,8429,646.6,3829,3779
2022-06-16,4046,64dcea202dbb4f8be89e3637bf40898d,7571,3763,799.98,1535,1964
2022-06-17,2230,75fb974447a82d10fa8a30121b18a64a,3515,2205,781.6,1057,803
2022-06-18,8647,dd434a3fd38c28febbe66952d3b99f44,21206,9952,626.12,4132,5434
2022-06-19,5933,1c7ae4a0cf2d2325be831c52cebc5a0a,17203,4841,610.96,2079,3206
2022-06-20,4940,1743d4e453310295e4709f373f3b52ef,14780,5542,786.09,1387,3236
2022-06-21,7483,76c440fc1303395d34c22ea71bfcba60,15044,7090,688.29,2310,2553
2022-06-22,1203,f0a7d687c9e30cdfed86d9a0742cac09,1990,1373,625.93,474,329
2022-06-23,1160,484f587fdd4dd58f0ce2cc67bc8b39cb,2316,1300,827.83,360,582
2022-06-24,9960,61edc00b2df2251bc0e0da03fcf7b145,27141,9357,694.21,3355,5178
2022-06-25,4748,b04d21d6d5b91dd029c1beb15e7c61d0,7458,5116,737.88,1469,1062
2022-06-26,7718,31a524ac9dd355e475c7a16a6f07e39e,22488,6667,671.04,2708,3157
2022-06-27,3581,e86fae84fba636eb9da308a8a1f96b74,6500,4148,788.2,1415,1767
2022-06-28,2093,af475451721c06b180de5bcbf575dd3e,6225,2013,690.45,679,1466
2022-06-29,5500,c8f71e1bc1c4fdb8a7fc0c38fe579aca,14902,5402,890.41,2674,3117
2022-06-30,9799,601508cbf97c58f09364150c5b44fded,26020,10605,810.88,3369,4688
2022-07-01,6710,17043ef65ea52d3b0d5b88525def8fbf,11891,7571,641.02,2337,2213
2022-07-02,3875,644cb27436314ba3695cabb93c1512ad,4711,3466,725.01,1024,525
2022-07-03,4191,08cb885cf5947647801319a3c720a2de,7911,4461,715.63,2089,1511
2022-07-04,2837,cb9a33885b9365b6d0687734e33c2937,4945,2714,760.27,947,1281
2022-07-05,1689,6e612f40fe2fd8a3352a33a3aec59d81,2140,1600,852.58,608,380
2022-07-06,4759,fc88408d42c65ce7ef9018b8eee9e724,10039,5120,775.03,1301,1774
2022-07-07,3103,1a94417e6d706b57e6dbe19ee5929200,5974,2962,618.47,1073,616
2022-07-08,1365,4a9a88d7bfaa35c5649111513c0ec90a,3197,1280,796.62,361,612
2022-07-09,9092,6b78d673fd0ff6357e938c0f9e48ca1f,21076,10313,602.48,4323,2214
2022-07-10,5172,4681d4e033cb47a82deff6a41954a089,7330,4347,833.99,1955,1569
2022-07-11,7033,a3b7064ab0f9faa3ca96913a5dd5a362,20807,7527,799.99,3119,4189
2022-07-12,3378,02df7c8cde591bc89226e0683985e0b8,5190,3038,692.64,1273,1390
2022-07-13,2205,f15d2ab02524ec6efc6c7d7cfd494419,4413,1777,687.73,628,954
2022-07-14,5988,249a14fbf8f01d13c577d69ba21e50d7,12446,5189,839.48,2146,2049
2022-07-15,6669,0dbbe58b88b6386f1c8d704120d4e988,17762,6953,835.0,2272,3610
2022-07-16,3735,daf3612a9a201bb5a2a7918381cfca2b,5149,4047,705.69,1600,1235
2022-07-17,9490,914d7b1fbbf40e250cd1f94c374f81d3,18710,7671,689.68,2130,2222
2022-07-18,1956,90cae53b48c15c5d779190d84ef18202,4560,1593,767.95,352,1022
2022-07-19,7623,24ab8f551ae60499514f20a669666ab9,12099,8850,602.51,2867,3428
2022-07-20,2474,8d4b46a376735d76beecac364f3619b2,5763,2051,624.8,694,921
2022-07-21,5460,ac7603d6d78742feb5763efd12c1719f,15629,6320,637.85,1750,3521
2022-07-22,8002,387137a3194ddde233f4584f5c1454d7,23970,7131,655.62,2983,6334
2022-07-23,7396,d3c13bb889a4ea5c0933f6aac8e70367,9307,8106,753.61,1800,1883
2022-07-24,3828,f5317f35c9add22d3f942d1ddeea7640,6216,3536,897.67,943,1514
2022-07-25,3850,ca4f226be5139211b883beb7173a689a,6770,4402,795.78,1869,1098
2022-07-26,3964,cb3a9fcaa852a89e3171a617ffc8eede,7604,4281,618.39,1417,1225
2022-07-27,5594,5453318ae86c398c2d0b47d4e2b4eb62,9152,5374,757.67,2211,2137
2022-07-28,7644,9a96dfe8a25de96e8371e3531e929082,11972,6348,748.99,2350,2886
2022-07-29,3850,242c0c05887fb6c8fee04022de9d3973,11235,4208,643.25,2041,3228
2022-07-30,1165,e64c01a3322a6d1c3b85bbf031fa19b9,3324,1219,876.08,462,481
2022-07-31,1919,fe87fdb4d1b8f17ec91b43e6aba79bdc,2465,1537,732.23,314,477
2022-08-01,9305,6a8e66c778861fc348ac5ad3f9cb8848,16840,7479,898.37,2287,2527
2022-08-02,4504,92a9ca6c81995da92d6fc4fdd46f06be,8689,5060,726.02,1229,1008
2022-08-03,1991,6bfe00f65780486879cc56c6e4ea528f,3245,1799,782.39,859,586
2022-08-04,7047,ec0a88f7100b2a60f904fcae62cd510f,16433,7430,631.43,1718,2872
2022-08-05,4839,6e9aad4b7e94daac618071e7b565abe2,11384,4750,736.27,1502,1754
2022-08-06,2258,e4e519348612d0688aa621452ceccb1c,6166,2586,671.63,692,982
2022-08-07,8609,39bde623a98744f54cc4a1cfc83189f5,21811,10044,850.67,4560,3753
2022-08-08,9706,d67e9dd39544872ba1669d6508a48e59,21126,11634,835.18,3403,6290
2022-08-09,5804,2a59a9868da8846c18af430f13437da7,13792,4999,847.25,2487,3539
2022-08-10,1067,0afc8059834e2eb2c0c6d97618f34dd9,1806,1221,817.08,258,206
2022-08-11,6660,1f3fc2bd2625781e6c0971abb47bc924,15101,6036,849.8,1439,4145
2022-08-12,5478,105038a01c756cc60944731cf8031387,11397,5676,660.25,1517,2583
2022-08-13,9210,79d7d8a985d32b9fb26062be641f9c03,13262,9231,735.61,4092,3688
2022-08-14,4521,15523753e55e0d1390eb650fe23af624,7398,3649,807.55,1691,1245
2022-08-15,1572,bb395f1ff1b1861301e4589237fe4b6c,2711,1844,791.22,408,523
2022-08-16,8082,3c19e9d1eaadffef1594ef61c3c9bef6,23144,6718,814.91,1409,6463
2022-08-17,8832,27cec59c016170155eb26c255fbbbe44,14260,9496,667.28,4020,2203
2022-08-18,6395,5e4d9e06da12ff00084b32cc2d938344,11003,7124,629.53,1709,3115
2022-08-19,3258,e3cc5bed2899f7c36c5f320f14fa96bc,6075,3642,875.04,873,1614
2022-08-20,7039,23b09f510dbb738f0713b9be44e63977,16856,6012,768.05,1242,4991
2022-08-21,1650,373f8d060ccc9ef16413dcade987b6ac,2331,1615,646.15,347,384
2022-08-22,6741,ce914a313af263f42065c63d74229485,19664,7629,838.03,2129,2893
2022-08-23,7838,7dc468908867dfbab19c1b089511e42b,21617,7219,874.48,1584,3592
2022-08-24,3587,d5339208637473b79318d496c577c465,8031,3540,650.87,1099,2336
2022-08-25,8876,34f7b7560148390614beecff648179fb,21420,8069,845.22,3629,3568
2022-08-26,4262,bc041b645a634acb27ea69cedde6c345,5242,4199,879.97,1251,1116
2022-08-27,2338,3a09e4d839de8aa3fb6d48b055c29351,4232,2700,881.51,1129,764
2022-08-28,5996,3e06b068a6f38f5d3c33e501c6440940,15782,5888,874.25,1343,2828
2022-08-29,6780,3da2e006ca7a2296f02d7cd80643b4c5,9081,6931,763.93,2757,1259
2022-08-30,3827,90dec4a75c1f0107f865730a94871a9b,6537,3680,706.86,1085,1355
2022-08-31,6232,c698036d5c291ba9c56fab5b07f4bdf7,14044,6132,602.18,2605,3790
2022-09-01,3217,7190523e52796c6be56d3c31e726b51b,5345,2593,618.27,624,587
2022-09-02,4539,561e2df810bdbb85ce850639211013ff,13077,4146,728.65,1946,3633
2022-09-03,8845,7097d6b75f8a7a5ac2d25a53f62790ef,12700,8620,719.8,2351,2960
2022-09-04,5383,fe74bd3eb53931547c8f5da35db674e1,14185,5671,655.41,1735,3168
2022-09-05,3961,5c43c1bd7205c8bc4f4c8c72c154c040,8374,3881,718.64,1882,1885
2022-09-06,4226,ad7c3fd6309a56065e9017108e7dea5c,10778,3951,652.4,1476,1716
2022-09-07,7837,37d804fd4ed10388a3ab45266e9882e7,13787,7486,854.64,2318,2523
2022-09-08,8031,b2c954b24465bbe1aed0ac47824fbe0f,17074,7203,689.46,3492,4436
2022-09-09,4716,1b595944119bea26963c12984fc261fd,12932,5516,779.57,1647,2085
2022-09-10,4414,5042335a1dd900928bbf913218d659bd,9006,4452,750.85,1017,1747
2022-09-11,2448,c8842ed900baf75e3f1a5fc74c5b1fb0,4522,1971,615.56,983,470
2022-09-12,1570,348115b35087f8f26ba21a19a84449b2,3399,1268,882.67,355,838
2022-09-13,3904,14276709b09fa19837f48b49b5ee2432,9725,4642,758.17,2114,1785
2022-09-14,3505,b3fdc9f9e1f8f70077e9070cd193cca9,7004,3114,697.52,777,1436
2022-09-15,1917,1d46ef0e3edc0c872b26332cf058906c,5540,2151,647.44,902,681
2022-09-16,7982,011ee7f5bf703bf030cfb90ea15a3b7d,13816,6571,701.56,2348,4121
2022-09-17,8427,5df3ea229e120f0be55db223270df70e,17324,9846,606.15,4866,2780
2022-09-18,7336,dcd352b53ecdd9c519eaeba02b22e1dc,18798,8434,709.07,3085,4267
2022-09-19,2678,ad1f64ce1d47afd4dc231ce94f496735,6535,2754,759.45,571,1413
2022-09-20,1615,39131ef357f8e0a7a2a009a5a19c0238,4448,1297,861.56,494,1143
2022-09-21,8086,e0f5dfe6b1ab526ff54b99cf05125b0a,24211,7302,806.21,1778,3844
2022-09-22,5749,7e80e87153c9fb31398064b3fff84684,11316,5534,633.47,2432,2842
2022-09-23,4505,5953365b73a6eb57a43579468d6c072a,6307,4433,644.32,2025,1113
2022-09-24,5529,342aeae643b275615c2173c89488c581,6937,5081,728.44,1751,1264
2022-09-25,2135,64dbaccda2e57d21432c9ccfd33d5dd4,5355,1736,658.71,755,1256
2022-09-26,9566,90edf26a6b5e11166d80c6cd3df1af19,26528,9910,608.35,2413,6814
2022-09-27,8226,4af560163365eb20992138bdc2f4529d,13139,8305,841.5,2887,3066
2022-09-28,6162,cb00b062bd5751a766788492c051fbbd,9151,5627,605.86,1790,2562
2022-09-29,1206,bc2620342785d421d8afe4ff6ac62086,1582,983,849.21,376,248
2022-09-30,5875,4c76c2428c27e9320b6014925bcdc770,15750,7037,643.23,1501,4411
2022-10-01,2319,d5762e61dc43f31dd14f5ec1cf8d458e,4082,2302,892.4,979,515
2022-10-02,2141,611ce88d7e2ae8ce1bc579c72fe227ad,4117,2360,781.16,528,954
2022-10-03,5627,035e3646db880ad2a9474f5fff2777ff,11844,5519,820.49,2190,2481
2022-10-04,8389,cb0036da627d89d3989d328e04a3801a,22742,6856,633.15,1409,4524
2022-10-05,3690,642075e5a8602a01c184c9163911e7b1,8750,3408,858.63,1532,1419
2022-10-06,8323,5d4abbbe26f9cd492473e9866c3aa60b,19202,7724,851.76,1949,3854
2022-10-07,4255,ce63af4b9eb8ec149bb78693e54d5cbc,6451,4830,795.9,1713,853
2022-10-08,9281,7ed961cef267322ab37887bfc007bc8a,19710,9853,750.68,2743,3426
2022-10-09,6213,2cb5de01e82ec23b7d989fcdabf22aca,15455,5654,816.45,2356,1850
2022-10-10,5108,4031a0f3cb9848f72765b72f6f783c26,15078,6063,601.78,1797,3232
2022-10-11,4020,d282bcee263c68bc6d0550cabc79988c,6281,3733,777.73,1558,748
2022-10-12,2857,2cc25858fee77b4666f535795fb2093e,3477,3426,854.22,978,459
2022-10-13,9996,77f352e48997e8a8cb54d1ca2a77b7e1,13350,11979,707.07,5100,1563
2022-10-14,3789,ee7dc5d4f6a8a032c22f396061e8a505,7110,3320,632.49,694,1253
2022-10-15,4875,3d9938ebc9a20493f13befe717ac19ba,13050,4509,726.26,1285,3502
2022-10-16,8605,5942a13b5a2685336d93d4aa6f75c970,10436,8556,818.13,2991,2936
2022-10-17,9135,7d82093c867f515502d36f1120ce22d3,18472,9734,632.19,2078,2112
2022-10-18,7055,af1e9eefaaf1d739a3c0b52ade24cdee,12646,7134,661.81,1824,2869
2022-10-19,4882,a8df6568c39c05cdfb129bb7531246c8,6319,5798,644.27,2785,1496
2022-10-20,8175,25f51f127659ffebcf1415c61ccb0fce,16435,8907,839.08,4391,3398
2022-10-21,8129,9f17ce040953c64f74d51ae0a44754a2,13482,7192,618.87,3034,3146
2022-10-22,6021,7713f6d391ec7646d3cb5d3bd4593208,11038,5069,805.98,1397,1619
2022-10-23,5735,165e32849550c0ba372c09b252d3dc0b,14166,6167,709.94,1715,2803
2022-10-24,3387,7ff0774138a6a2b1cf60034012958f89,7244,2924,826.74,1151,1290
2022-10-25,7582,b5391766946d1e6b384143691dcc3a56,10799,8454,889.32,1989,1273
2022-10-26,6866,6ed02fc0ccdf060510b959b9fae1f71d,20121,6347,634.36,3075,4529
2022-10-27,3566,c2bbf3b4939d4364c9eb074fdd270ba7,8360,3319,694.32,887,1664
2022-10-28,1975,a7d1604b24b4bc078d838732946a0b99,5092,1588,843.04,794,789
2022-10-29,8212,f22d96cda79cabbdd68aa4dac06fdef3,11025,8872,679.85,3093,2147
2022-10-30,2262,85c2bb8cceee1b3e2675ddd4f35c3dc6,2906,1912,664.54,824,741
2022-10-31,6047,d0a48d69c91c204b806740e2823f3fb2,7468,6707,847.61,1345,1944
2022-11-01,8382,dbbe477d4f839add8109aaf3b3a086bc,12906,8354,896.12,3898,2967
2022-11-02,7231,f8ba0ee51de76dedc393306cef69d3c0,14071,8053,767.06,2262,2723
2022-11-03,4327,f18d8ace6cf112aab56ff60bc0c7737e,12481,4472,683.41,1790,2685
2022-11-04,6630,251d3890c19c321fc9d086871965ebae,13410,5522,719.57,2440,2373
2022-11-05,3259,24ae7205a3ec25da56e9a57d192457e2,5613,3605,651.04,898,703
2022-11-06,2257,28087d56f2179f99c0f8849b5f4374a8,4991,1868,828.57,621,884
2022-11-07,1464,d712dbc3a27de09e6e32188dd59daab6,2051,1451,832.04,505,422
2022-11-08,4294,9a9ae0778ddd5a1f40111dbc6d4d85b8,9863,3731,862.54,1095,2167
2022-11-09,7774,28b6544234563d110ca998e8da2d8bb0,17282,8558,607.98,2948,4962
2022-11-10,8431,ef1512cb5d30c65e45203bdbd7db1a36,22136,9819,768.59,2899,5655
2022-11-11,2230,0c9ef022ae3b620f57bf27b348b23341,6636,2278,664.28,702,865
2022-11-12,4805,ce914a313af263f42065c63d74229485,7935,4857,702.26,1946,1070
2022-11-13,7419,2abc284686b4dc0b366473045cb670fa,15708,8202,835.49,3197,1886
2022-11-14,6750,740f2727676898d0abc5fb4e9b410066,19142,5413,657.61,1459,4740
2022-11-15,4856,ff768f045b44179413153d30511099b5,12690,5667,791.5,2659,3061
2022-11-16,4135,3a02a95b30a7d88385866372fdb736d7,8589,3634,796.37,1667,2553
2022-11-17,7953,49633288bd354905fae758023ac2817e,23076,9493,886.23,3348,4717
2022-11-18,7034,0eb2035549e1382d934468ecca2ff49b,9165,7698,832.55,2540,2431
2022-11-19,5589,c1ff76eae8e76a4ebfcbb0cd2d957270,16072,6202,841.09,1941,3460
2022-11-20,2546,6ae0be1290c3c48ae52b51988c39eb42,3286,2705,759.48,1114,903
2022-11-21,7065,4986e990ad3716407f7ef35e9ba344db,15438,6984,656.03,2804,3770
2022-11-22,2094,4eaf1f661566706bfd621d0916e5fcbe,5869,2153,727.67,557,1341
2022-11-23,3411,0c0cd5f3b626df3e0d432fb5845b46e9,5706,2792,764.85,1120,1215
2022-11-24,3617,54d3401f4d752ea7989920f922df8698,7415,3796,803.53,1046,1813
2022-11-25,9954,e63d002bf80f3454d90af8a1915ec1b4,17755,10456,782.31,2149,3265
2022-11-26,5145,5b0d7e61128750226c2fa76627f52d2f,14991,5950,718.19,2438,1788
2022-11-27,3775,7f192de14a87b8db4c45ca7aa69f1b23,10126,3783,679.59,1488,1093
2022-11-28,7628,65c96d3a13d221e0fefe66ea6fc0a4b4,18888,6337,650.47,2048,3698
2022-11-29,4155,185dd59f556cec8715a4068f14d3b279,9380,3832,808.15,1371,2062
2022-11-30,4970,13658fe1551c040307f10e7a0aecdc10,13305,5279,793.62,2556,1540
2022-12-01,8972,ad1f64ce1d47afd4dc231ce94f496735,17101,8036,806.21,3042,2691
2022-12-02,9775,e1d66116ceb37491e7227d8257989b4c,19604,8916,711.76,3543,3223
2022-12-03,6415,5659b2045ebc768fdadd785c12168b11,16127,7237,678.72,1586,3428
2022-12-04,5331,dd8351fafa0f01551e5bfd57d08ab543,9830,5510,827.92,1376,1530
2022-12-05,2942,a7f7447432273bd49dda468ee543f2c5,3868,2952,832.09,856,460
2022-12-06,7026,ec4120e572d412b932f2422a001842f5,9371,6515,736.68,2357,1246
2022-12-07,9301,818fff4805e77c2583790dea68c13fea,13092,10160,783.57,4399,1764
2022-12-08,1191,acb2b753fb1eec865e27fa7f8a351a7b,3293,1089,712.06,323,884
2022-12-09,1861,259c22aeab639e5fcf949c6eb1a9fff3,3815,2037,810.58,625,598
2022-12-10,7711,ba861b7c8a50835f60bc96b4adaa0110,19147,6385,850.72,1767,4651
2022-12-11,1649,323a4ae0f3b627d2245b6fb51fc6bfac,3145,1889,806.47,522,671
2022-12-12,5134,125370af957b7d262f0822b7173eb394,8551,5133,753.77,2487,2526
2022-12-13,8587,8a3348300eb35aabeca7c4099b7ca41e,15670,8375,737.6,3271,2422
2022-12-14,9828,61581eb6485fde2f0b2f591d828411e1,25843,10264,792.7,2532,3402
2022-12-15,2036,5e36606a45b2a07ac7ac358823b8627f,4734,2137,803.94,890,522
2022-12-16,5131,9fb730f116e10bcab1d1286431834d8a,14817,4375,767.62,1822,2195
2022-12-17,3148,04eec0c5d55eba7fe6e4fd204465e76b,7629,3470,787.48,1388,1806
2022-12-18,6457,7affbd21479903641d5daaaa55a8a973,14375,5878,628.98,1413,1682
2022-12-19,7079,3a09e4d839de8aa3fb6d48b055c29351,16270,8225,885.53,2651,2423
2022-12-20,3430,c21a304e1665de9c5123c64da3ed97e0,9934,3866,837.23,897,2692
2022-12-21,2879,2c4bbd5304fb29641c6a6556c0709e2e,7539,2701,712.18,1202,1632
2022-12-22,8542,663ee11b32e78c62305d8c8dd3955e99,10620,9593,768.84,3804,1209
2022-12-23,3011,cf1190ebe9b098e1ac81fa5d64ad371d,6508,2838,614.2,999,712
2022-12-24,4373,6e612f40fe2fd8a3352a33a3aec59d81,10665,3674,612.37,1113,1196
2022-12-25,8357,dc2bc96a1bdf2d523670ef8668c531c7,21290,9901,675.24,2527,6139
2022-12-26,2289,a4b301fce918a62850f61226efb23107,3624,2428,806.91,563,978
2022-12-27,2447,8e781d48472b79ce925a00706d5aa4c4,6755,2404,855.64,1179,1817
2022-12-28,4199,0466cf7505c7be75481cc9d26832ae42,12263,4027,767.76,1046,3493
2022-12-29,7381,f3c56c834bfb28652190497fa03f8073,12002,6863,759.64,1495,2413
2022-12-30,8522,54891a2a965d833597a294ce36485b39,23765,10163,720.69,4964,3552
2022-12-31,7059,60ee9c6b40fa0642b9eea9a63bf534dc,9703,6027,648.48,2198,1749
2023-01-01,4183,1aa05f300d7eb0bc92dfffa8f019b2a2,5439,3873,635.51,1700,1325
2023-01-02,6462,cc12b6f2d31918216c9ca56776de2b0c,9257,6424,828.2,1369,2547
